query_id,template_id,params
4a35.sql,13,"{""N_SSS_A"": ""('f')"", ""N_SSS_B"": ""('A5351',\n                           'C6452',\n                           'G3236',\n                           'K26',\n                           'K6512',\n                           'M4352',\n                           'M5236',\n                           'M6326',\n                           'M6541',\n                           'M6543',\n                           'N345',\n                           'W5325')"", ""N_SSS_C"": ""('(script editor)',\n                   '(uncredited)',\n                   '(writer)')"", ""N_SSS_D"": ""('actress',\n                   'writer')"", ""N_SSS_E"": ""('31')""}"
4a447.sql,13,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('C6215',\n                           'C6426',\n                           'D1314',\n                           'H626',\n                           'K314',\n                           'M452',\n                           'M526',\n                           'P2415',\n                           'S1254')"", ""N_SSS_C"": ""('(executive producer)')"", ""N_SSS_D"": ""('actor',\n                   'composer',\n                   'producer')"", ""N_SSS_E"": ""('31')""}"
4a31.sql,13,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('A5215',\n                           'C6353',\n                           'G4162',\n                           'J65',\n                           'L6561',\n                           'M25',\n                           'R2631',\n                           'Z535')"", ""N_SSS_C"": ""('(assistant production coordinator)',\n                   '(head writer) (uncredited)',\n                   '(screenplay)',\n                   '(uncredited)',\n                   '(voice)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'miscellaneous crew',\n                   'writer')"", ""N_SSS_E"": ""('32')""}"
4a178.sql,13,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('A5632',\n                           'A6561',\n                           'B6515',\n                           'C2414',\n                           'C6253',\n                           'D1632',\n                           'G1513',\n                           'G4152',\n                           'J1646',\n                           'J36',\n                           'J5142',\n                           'J5261',\n                           'K5164',\n                           'L2625',\n                           'M3163',\n                           'M6264',\n                           'O4262',\n                           'R1524',\n                           'R1632',\n                           'R3132',\n                           'R3254',\n                           'R5341',\n                           'T2352',\n                           'Z246')"", ""N_SSS_C"": ""('(associate producer)',\n                   '(credit only)',\n                   '(executive producer)',\n                   '(producer)',\n                   '(story consultant)',\n                   '(uncredited)',\n                   '(voice) (uncredited)',\n                   '(voice)',\n                   '(voice: English version)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'editor',\n                   'miscellaneous crew',\n                   'producer',\n                   'writer')"", ""N_SSS_E"": ""('26')""}"
4a448.sql,13,"{""N_SSS_A"": ""('m')"", ""N_SSS_B"": ""('B4521',\n                           'B6535',\n                           'C24',\n                           'C6425',\n                           'I2163',\n                           'I5263',\n                           'J252',\n                           'K3615',\n                           'L2363',\n                           'R3264',\n                           'S4152',\n                           'T2563',\n                           'T5252')"", ""N_SSS_C"": ""('(dialogue) (uncredited)',\n                   '(producer)',\n                   '(uncredited)',\n                   '(voice)',\n                   '(writer)')"", ""N_SSS_D"": ""('actor',\n                   'composer',\n                   'producer',\n                   'writer')"", ""N_SSS_E"": ""('22')""}"
4a92.sql,13,"{""N_SSS_A"": ""('f',\n                    'm')"", ""N_SSS_B"": ""('A6216',\n                           'B4653',\n                           'B6153',\n                           'B6234',\n                           'B6525',\n                           'C435',\n                           'C565',\n                           'C6213',\n                           'D51',\n                           'E5413',\n                           'G1621',\n                           'G4252',\n                           'G4514',\n                           'K54',\n                           'L5142',\n                           'M3214',\n                           'M4245',\n                           'N6523',\n                           'P4142',\n                           'P6165',\n                           'S3243',\n                           'S5256')"", ""N_SSS_C"": ""('(as Brigitte Walbrunn)',\n                   '(executive producer)',\n                   '(uncredited)')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'director',\n                   'producer')"", ""N_SSS_E"": ""('22')""}"
4a317.sql,13,"{""N_SSS_A"": ""('f')"", ""N_SSS_B"": ""('B6162',\n                           'C5354',\n                           'C6563',\n                           'E4163',\n                           'J2154',\n                           'J4526',\n                           'K6426',\n                           'L235',\n                           'L4521',\n                           'L6321',\n                           'L6534',\n                           'M13',\n                           'M2524',\n                           'M2635',\n                           'N2421',\n                           'P4521',\n                           'S1626',\n                           'S5265',\n                           'T3526')"", ""N_SSS_C"": ""('(executive producer)',\n                   '(post production producer)',\n                   '(voice)')"", ""N_SSS_D"": ""('actress',\n                   'producer')"", ""N_SSS_E"": ""('22')""}"
2a155.sql,23,"{""N_SSS_A"": ""('8')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('France',\n                    'Japan',\n                    'USA')"", ""N_SSS_D"": ""('CAM:Arriflex Cameras and Lenses',\n                    'LAB:Technicolor, Hollywood (CA), USA',\n                    'PFM:Digital',\n                    'RAT:1.33 : 1',\n                    'RAT:1.85 : 1',\n                    'RAT:16:9 HD')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_F"": ""('director',\n                   'miscellaneous crew')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""2015"", ""###_B"": ""1990""}"
2a760.sql,23,"{""N_SSS_A"": ""('1')"", ""N_SSS_B"": ""('4')"", ""N_SSS_C"": ""('15',\n                    '58',\n                    '73',\n                    '85',\n                    '90',\n                    'Argentina:30',\n                    'USA:20')"", ""N_SSS_D"": ""('English',\n                    'Spanish')"", ""N_SSS_E"": ""('movie',\n                   'tv movie')"", ""N_SSS_F"": ""('composer',\n                   'costume designer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
2a866.sql,23,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('6')"", ""N_SSS_C"": ""('Cantonese',\n                    'Czech',\n                    'Georgian',\n                    'Polish',\n                    'Portuguese',\n                    'Russian',\n                    'Swedish')"", ""N_SSS_D"": ""('Mono')"", ""N_SSS_E"": ""('episode')"", ""N_SSS_F"": ""('producer',\n                   'writer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a213.sql,23,"{""N_SSS_A"": ""('7')"", ""N_SSS_B"": ""('8')"", ""N_SSS_C"": ""('OFM:16 mm',\n                    'OFM:35 mm',\n                    'PCS:Techniscope',\n                    'PFM:35 mm',\n                    'RAT:1.33 : 1',\n                    'RAT:1.37 : 1',\n                    'RAT:1.66 : 1',\n                    'RAT:1.85 : 1',\n                    'RAT:4:3')"", ""N_SSS_D"": ""('Australia',\n                    'Canada',\n                    'Czechoslovakia',\n                    'Denmark',\n                    'France',\n                    'Italy',\n                    'Netherlands',\n                    'Portugal',\n                    'Soviet Union',\n                    'USA')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('actress',\n                   'cinematographer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a254.sql,23,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('6')"", ""N_SSS_C"": ""('Czech',\n                    'Danish',\n                    'German',\n                    'Japanese',\n                    'Mandarin',\n                    'Polish',\n                    'Portuguese',\n                    'Russian',\n                    'Swedish')"", ""N_SSS_D"": ""('Mono',\n                    'Silent')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('editor',\n                   'miscellaneous crew')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
2a110.sql,23,"{""N_SSS_A"": ""('6')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('Dolby Digital',\n                    'Mono',\n                    'SDDS',\n                    'Stereo')"", ""N_SSS_D"": ""('Buenos Aires, Federal District, Argentina',\n                    'CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA',\n                    'London, England, UK',\n                    'Los Angeles, California, USA',\n                    'New York City, New York, USA',\n                    'Paris, France',\n                    'Toronto, Ontario, Canada',\n                    'Universal Studios - 100 Universal City Plaza, Universal City, California, USA')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_F"": ""('actress',\n                   'miscellaneous crew')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""2015"", ""###_B"": ""1975""}"
2a806.sql,23,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('5')"", ""N_SSS_C"": ""('Comedy',\n                    'Crime',\n                    'Drama',\n                    'Horror',\n                    'Thriller')"", ""N_SSS_D"": ""('Argentina:13',\n                    'Australia:PG',\n                    'Finland:K-12',\n                    'Finland:K-16',\n                    'UK:18',\n                    'USA:Approved',\n                    'USA:PG',\n                    'USA:R',\n                    'West Germany:16')"", ""N_SSS_E"": ""('tv series',\n                   'video movie')"", ""N_SSS_F"": ""('producer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a424.sql,23,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('Action',\n                    'Comedy',\n                    'Sport',\n                    'Thriller',\n                    'War')"", ""N_SSS_D"": ""('MET:',\n                    'PCS:Spherical',\n                    'RAT:1.37 : 1')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('actress',\n                   'miscellaneous crew')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
2a711.sql,23,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('17')"", ""N_SSS_C"": ""('English')"", ""N_SSS_D"": ""('Last show of the series.')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('actress',\n                   'production designer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
2a887.sql,23,"{""N_SSS_A"": ""('7')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('OFM:35 mm',\n                    'OFM:Live',\n                    'OFM:Video',\n                    'RAT:1.33 : 1')"", ""N_SSS_D"": ""('ABC Television Center - 4151 Prospect Avenue, Los Angeles, California, USA',\n                    'CBS Studio 50, New York City, New York, USA',\n                    'Stage 28, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA')"", ""N_SSS_E"": ""('tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('composer',\n                   'director')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a234.sql,23,"{""N_SSS_A"": ""('1')"", ""N_SSS_B"": ""('2')"", ""N_SSS_C"": ""('1',\n                    '10',\n                    '13',\n                    '18',\n                    '28',\n                    '43',\n                    '85',\n                    'USA:7')"", ""N_SSS_D"": ""('Color')"", ""N_SSS_E"": ""('movie',\n                   'video movie')"", ""N_SSS_F"": ""('cinematographer',\n                   'costume designer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""2015"", ""###_B"": ""1990""}"
2a470.sql,23,"{""N_SSS_A"": ""('7')"", ""N_SSS_B"": ""('8')"", ""N_SSS_C"": ""('OFM:35 mm',\n                    'OFM:Video',\n                    'PCS:Spherical')"", ""N_SSS_D"": ""('France',\n                    'UK',\n                    'USA')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('director',\n                   'producer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
2a19.sql,23,"{""N_SSS_A"": ""('2')"", ""N_SSS_B"": ""('3')"", ""N_SSS_C"": ""('Color')"", ""N_SSS_D"": ""('Adult',\n                    'Adventure',\n                    'Comedy',\n                    'Documentary',\n                    'Family',\n                    'Fantasy',\n                    'History',\n                    'Horror',\n                    'Music',\n                    'Mystery',\n                    'Reality-TV',\n                    'Romance',\n                    'Short',\n                    'Thriller')"", ""N_SSS_E"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_F"": ""('cinematographer',\n                   'miscellaneous crew')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""2015"", ""###_B"": ""1975""}"
2a860.sql,23,"{""N_SSS_A"": ""('8')"", ""N_SSS_B"": ""('6')"", ""N_SSS_C"": ""('France',\n                    'Germany',\n                    'Italy',\n                    'Japan',\n                    'Soviet Union',\n                    'UK',\n                    'USA',\n                    'West Germany')"", ""N_SSS_D"": ""('Mono',\n                    'Silent')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('director',\n                   'miscellaneous crew')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
2a559.sql,23,"{""N_SSS_A"": ""('5')"", ""N_SSS_B"": ""('2')"", ""N_SSS_C"": ""('Australia:G',\n                    'Finland:K-16',\n                    'Finland:S',\n                    'Norway:16',\n                    'Sweden:11',\n                    'Sweden:15',\n                    'UK:PG',\n                    'USA:Approved',\n                    'USA:G',\n                    'USA:Unrated')"", ""N_SSS_D"": ""('Black and White',\n                    'Color')"", ""N_SSS_E"": ""('episode',\n                   'tv movie')"", ""N_SSS_F"": ""('miscellaneous crew',\n                   'producer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a56.sql,23,"{""N_SSS_A"": ""('18')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('ABC Television Center - 4151 Prospect Avenue, Los Angeles, California, USA',\n                    'London, England, UK',\n                    'Los Angeles, California, USA',\n                    'New York City, New York, USA',\n                    'Paris, France',\n                    'Pinewood Studios, Iver Heath, Buckinghamshire, England, UK',\n                    'Rome, Lazio, Italy',\n                    'Stage 17, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'Stage 22, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'Stage 28, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'Studio 33, CBS Television City - 7800 Beverly Blvd., Fairfax, Los Angeles, California, USA')"", ""N_SSS_D"": ""('OFM:35 mm',\n                    'OFM:Video',\n                    'PCS:Spherical',\n                    'PFM:35 mm',\n                    'PFM:Video',\n                    'RAT:1.33 : 1')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('cinematographer',\n                   'director')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a417.sql,23,"{""N_SSS_A"": ""('5')"", ""N_SSS_B"": ""('8')"", ""N_SSS_C"": ""('Australia:PG',\n                    'UK:PG',\n                    'USA:G',\n                    'USA:R',\n                    'USA:Unrated',\n                    'West Germany:16')"", ""N_SSS_D"": ""('UK',\n                    'USA',\n                    'West Germany')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('costume designer',\n                   'production designer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
3a516.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1925"", ""N_SSS_A"": ""('bare-chested-male',\n                     'blood',\n                     'doctor',\n                     'jealousy',\n                     'new-york-city',\n                     'revenge')"", ""N_SSS_B"": ""('[at]',\n                           '[dk]',\n                           '[ie]',\n                           '[jp]',\n                           '[kr]',\n                           '[ph]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('director')"", ""N_SSS_F"": ""('m')""}"
3a588.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_A"": ""('equifax',\n                     'gulfstream-450-business-jet',\n                     'holding-tongue',\n                     'reference-to-edwin-t.-hunt')"", ""N_SSS_B"": ""('[ar]',\n                           '[au]',\n                           '[ca]',\n                           '[ch]',\n                           '[de]',\n                           '[dk]',\n                           '[fi]',\n                           '[gr]',\n                           '[hk]',\n                           '[nl]',\n                           '[ph]',\n                           '[pt]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('actor',\n                   'writer')"", ""N_SSS_F"": ""('m')""}"
3a1009.sql,10,"{""###_A"": ""1990"", ""###_B"": ""1950"", ""N_SSS_A"": ""('based-on-novel',\n                     'doctor',\n                     'gay',\n                     'male-frontal-nudity')"", ""N_SSS_B"": ""('[co]',\n                           '[cu]',\n                           '[il]',\n                           '[ir]',\n                           '[no]',\n                           '[rs]',\n                           '[ve]',\n                           '[xyu]',\n                           '[za]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_E"": ""('production designer')"", ""N_SSS_F"": ""('m')""}"
3a914.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('dog',\n                     'female-frontal-nudity',\n                     'nudity',\n                     'oral-sex',\n                     'song')"", ""N_SSS_B"": ""('[cu]',\n                           '[is]',\n                           '[mx]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('movie',\n                   'video movie')"", ""N_SSS_E"": ""('director',\n                   'production designer')"", ""N_SSS_F"": ""('f',\n                    'm')""}"
3a1158.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('gun',\n                     'non-fiction')"", ""N_SSS_B"": ""('[de]',\n                           '[es]',\n                           '[gr]',\n                           '[se]',\n                           '[suhh]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_E"": ""('composer')"", ""N_SSS_F"": ""('f')""}"
3a690.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1975"", ""N_SSS_A"": ""('bare-chested-male',\n                     'character-name-in-title',\n                     'family-relationships',\n                     'hospital',\n                     'murder',\n                     'non-fiction',\n                     'violence')"", ""N_SSS_B"": ""('[es]')"", ""N_SSS_C"": ""('production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie')"", ""N_SSS_E"": ""('editor')"", ""N_SSS_F"": ""('f')""}"
3a284.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_A"": ""('dwarf',\n                     'film-starts-with-voice-over',\n                     'hiding-in-a-dumbwaiter',\n                     'interocitor',\n                     'lake-maracaibo',\n                     'pain-threshold',\n                     'sedan',\n                     'shredder',\n                     'surrounded-by-enemy',\n                     'world-cup-2006')"", ""N_SSS_B"": ""('[cl]',\n                           '[cu]',\n                           '[cz]',\n                           '[eg]',\n                           '[ir]',\n                           '[lu]',\n                           '[lv]',\n                           '[nz]',\n                           '[rs]',\n                           '[si]',\n                           '[th]',\n                           '[ve]',\n                           '[za]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_E"": ""('miscellaneous crew')"", ""N_SSS_F"": ""('m')""}"
3a1165.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('lesbian-sex',\n                     'male-frontal-nudity',\n                     'marriage',\n                     'singer')"", ""N_SSS_B"": ""('[my]')"", ""N_SSS_C"": ""('production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('miscellaneous crew',\n                   'producer')"", ""N_SSS_F"": ""('f',\n                    'm')""}"
3a1059.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('friendship',\n                     'hospital',\n                     'love',\n                     'revenge')"", ""N_SSS_B"": ""('[cshh]',\n                           '[kr]')"", ""N_SSS_C"": ""('distributors')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('actor')"", ""N_SSS_F"": ""('m')""}"
3a716.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_A"": ""('anal-sex',\n                     'fight',\n                     'gun',\n                     'independent-film',\n                     'lesbian',\n                     'lesbian-sex',\n                     'male-nudity',\n                     'non-fiction',\n                     'nudity',\n                     'violence')"", ""N_SSS_B"": ""('[cshh]',\n                           '[ir]',\n                           '[is]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_E"": ""('miscellaneous crew')"", ""N_SSS_F"": ""('m')""}"
3a823.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('mother-son-relationship')"", ""N_SSS_B"": ""('[at]')"", ""N_SSS_C"": ""('production companies')"", ""N_SSS_D"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_E"": ""('composer',\n                   'producer')"", ""N_SSS_F"": ""('m')""}"
3a1345.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('high-school-love',\n                     'thirty-years-war')"", ""N_SSS_B"": ""('[at]',\n                           '[es]',\n                           '[in]',\n                           '[ph]',\n                           '[pt]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('production designer')"", ""N_SSS_F"": ""('f')""}"
3a791.sql,10,"{""###_A"": ""1990"", ""###_B"": ""1950"", ""N_SSS_A"": ""('character-name-in-title',\n                     'female-frontal-nudity',\n                     'kidnapping',\n                     'lesbian',\n                     'one-word-title',\n                     'singer',\n                     'surrealism')"", ""N_SSS_B"": ""('[au]',\n                           '[pl]',\n                           '[tr]',\n                           '[us]')"", ""N_SSS_C"": ""('production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_E"": ""('actress')"", ""N_SSS_F"": ""('f')""}"
3a1025.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('pebble')"", ""N_SSS_B"": ""('[de]',\n                           '[us]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('composer')"", ""N_SSS_F"": ""('m')""}"
3a572.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_A"": ""('anthropomorphic-food',\n                     'atlanta',\n                     'brown-power',\n                     'dead-body-in-woods',\n                     'dressing-alike',\n                     'phase-of-the-moon',\n                     'psychic-surgeon',\n                     'soviet-soldier',\n                     'throwing-in-the-towel',\n                     'woman-wearing-a-corset')"", ""N_SSS_B"": ""('[au]',\n                           '[ch]',\n                           '[dk]',\n                           '[gr]',\n                           '[ie]',\n                           '[it]',\n                           '[pl]',\n                           '[pt]',\n                           '[sg]',\n                           '[tr]',\n                           '[xyu]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('cinematographer',\n                   'editor')"", ""N_SSS_F"": ""('f',\n                    'm')""}"
3a349.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('father-son-relationship')"", ""N_SSS_B"": ""('[nl]')"", ""N_SSS_C"": ""('production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('producer')"", ""N_SSS_F"": ""('f')""}"
3a261.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1925"", ""N_SSS_A"": ""('revenge')"", ""N_SSS_B"": ""('[ae]',\n                           '[al]',\n                           '[cn]',\n                           '[cshh]',\n                           '[cu]',\n                           '[ee]',\n                           '[kr]',\n                           '[lu]',\n                           '[lv]',\n                           '[mx]',\n                           '[my]',\n                           '[nz]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('producer')"", ""N_SSS_F"": ""('f')""}"
3a1288.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1925"", ""N_SSS_A"": ""('90-year-old',\n                     'courier',\n                     'first-amendment-defense-fund',\n                     'floating-eyeball',\n                     'mine-detector',\n                     'photo-album-epilogue',\n                     'violin-repair-shop')"", ""N_SSS_B"": ""('[ar]',\n                           '[at]',\n                           '[au]',\n                           '[br]',\n                           '[de]',\n                           '[es]',\n                           '[fi]',\n                           '[fr]',\n                           '[hk]',\n                           '[kr]',\n                           '[nl]',\n                           '[tr]',\n                           '[us]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('costume designer')"", ""N_SSS_F"": ""('f')""}"
3a327.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('dancing',\n                     'father-daughter-relationship',\n                     'gun',\n                     'singer')"", ""N_SSS_B"": ""('[ar]',\n                           '[in]',\n                           '[suhh]',\n                           '[tr]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('cinematographer',\n                   'editor')"", ""N_SSS_F"": ""('f')""}"
3a1314.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_A"": ""('father-son-relationship',\n                     'gay')"", ""N_SSS_B"": ""('[br]',\n                           '[dk]',\n                           '[es]',\n                           '[fi]',\n                           '[gb]',\n                           '[gr]',\n                           '[hk]',\n                           '[hu]',\n                           '[ie]',\n                           '[in]',\n                           '[ph]',\n                           '[se]',\n                           '[us]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie')"", ""N_SSS_E"": ""('composer')"", ""N_SSS_F"": ""('m')""}"
3a725.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('august-15',\n                     'integral',\n                     'night-crawling',\n                     'painting-house',\n                     'reference-to-barbara-stanwyck')"", ""N_SSS_B"": ""('[es]',\n                           '[gr]',\n                           '[jp]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('writer')"", ""N_SSS_F"": ""('f')""}"
3a1335.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('gay')"", ""N_SSS_B"": ""('[es]',\n                           '[fr]',\n                           '[se]',\n                           '[us]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_E"": ""('writer')"", ""N_SSS_F"": ""('m')""}"
3a1085.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('surrealism',\n                     'violence')"", ""N_SSS_B"": ""('[fi]',\n                           '[it]',\n                           '[kr]')"", ""N_SSS_C"": ""('production companies')"", ""N_SSS_D"": ""('tv movie',\n                   'tv series')"", ""N_SSS_E"": ""('production designer')"", ""N_SSS_F"": ""('f')""}"
3a366.sql,10,"{""###_A"": ""2015"", ""###_B"": ""1900"", ""N_SSS_A"": ""('father-son-relationship')"", ""N_SSS_B"": ""('[at]',\n                           '[mx]',\n                           '[ph]',\n                           '[se]')"", ""N_SSS_C"": ""('distributors',\n                   'production companies')"", ""N_SSS_D"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_E"": ""('actress')"", ""N_SSS_F"": ""('f')""}"
